Datetime,Fuel Cell Power 
05-08-2018 02:00,1359.0
30-04-2019 01:00,1304.0
29-05-2021 06:00,1395.0
17-10-2020 18:00,1397.0
12-05-2021 17:00,1632.0
11-07-2018 04:00,1389.0
23-06-2022 18:00,1906.0
08-03-2020 05:00,1367.0
15-11-2021 18:00,1590.0
25-07-2022 13:00,1733.0
28-08-2021 01:00,1856.0
28-01-2018 16:00,1868.0
10-11-2017 14:00,1484.0
24-01-2019 00:00,1985.0
27-11-2020 21:00,1414.0
30-09-2020 11:00,1664.0
05-03-2021 04:00,1317.0
15-01-2018 01:00,1387.0
29-11-2020 16:00,1445.0
22-03-2020 23:00,1482.0
27-05-2021 21:00,2060.0
16-08-2021 08:00,1802.0
29-08-2018 14:00,2422.0
04-07-2018 21:00,2133.0
16-07-2019 16:00,1937.0
24-01-2021 16:00,1636.0
09-03-2020 11:00,1665.0
28-07-2022 20:00,1957.0
28-07-2022 16:00,2180.0
28-03-2018 22:00,1725.0
08-12-2017 05:00,1278.0
25-05-2018 22:00,1435.0
11-06-2020 15:00,2624.0
13-04-2019 05:00,1156.0
30-07-2022 20:00,1950.0
31-03-2021 13:00,1556.0
12-06-2021 09:00,1583.0
11-06-2022 08:00,1297.0
08-01-2022 09:00,1763.0
23-05-2018 00:00,1698.0
11-07-2022 15:00,2200.0
13-01-2021 00:00,1705.0
19-07-2020 06:00,1589.0
01-05-2018 17:00,1725.0
14-10-2021 14:00,1504.0
05-08-2018 20:00,1816.0
27-06-2020 10:00,1564.0
24-03-2022 18:00,1473.0
01-02-2021 14:00,1555.0
11-10-2021 21:00,1487.0
01-04-2021 06:00,1206.0
08-07-2018 10:00,1999.0
26-04-2021 06:00,1216.0
16-09-2019 02:00,1164.0
20-09-2022 06:00,1388.0
16-05-2020 07:00,1255.0
14-11-2019 06:00,1575.0
15-12-2019 16:00,1687.0
25-04-2022 17:00,1442.0
24-06-2019 07:00,1694.0
25-02-2018 08:00,1823.0
09-12-2019 02:00,1456.0
25-05-2021 00:00,1396.0
20-04-2020 16:00,1586.0
11-06-2021 05:00,1287.0
13-03-2020 05:00,1379.0
19-08-2018 18:00,2134.0
30-04-2020 21:00,1546.0
10-10-2020 14:00,1367.0
22-12-2020 10:00,1616.0
08-01-2018 11:00,1873.0
09-01-2020 20:00,2088.0
14-11-2018 10:00,1839.0
18-02-2019 15:00,1843.0
21-09-2022 06:00,1385.0
08-12-2018 10:00,1701.0
05-07-2020 07:00,1169.0
22-02-2022 07:00,1382.0
21-12-2019 22:00,1785.0
03-01-2022 05:00,1245.0
18-04-2021 11:00,1522.0
18-11-2019 14:00,1945.0
15-06-2022 08:00,1744.0
08-04-2018 15:00,1668.0
14-03-2021 02:00,1144.0
24-02-2019 02:00,1509.0
20-09-2019 02:00,1215.0
10-09-2021 10:00,1901.0
26-07-2019 20:00,1971.0
28-04-2022 23:00,1368.0
09-06-2021 22:00,1496.0
27-12-2018 06:00,1552.0
25-04-2022 09:00,1404.0
08-12-2019 20:00,1918.0
16-09-2022 10:00,1394.0
27-03-2018 12:00,1805.0
19-09-2022 02:00,1351.0
12-03-2021 01:00,1202.0
29-11-2020 02:00,1207.0
03-02-2019 19:00,2010.0
10-10-2018 08:00,1535.0
12-12-2020 09:00,1350.0
13-05-2019 17:00,2234.0
02-04-2020 02:00,1241.0
05-03-2019 06:00,1744.0
03-10-2019 13:00,1745.0
09-08-2022 09:00,1485.0
17-11-2017 04:00,1411.0
13-08-2022 01:00,1346.0
19-01-2022 05:00,1319.0
06-02-2022 22:00,1514.0
03-11-2018 14:00,1440.0
06-03-2021 21:00,1562.0
24-03-2021 01:00,1211.0
26-09-2021 02:00,1162.0
23-09-2020 12:00,1721.0
24-07-2021 14:00,2481.0
05-05-2018 02:00,1170.0
22-10-2019 09:00,1613.0
25-01-2019 19:00,2031.0
25-08-2020 04:00,1281.0
09-05-2019 01:00,1414.0
12-12-2019 07:00,1777.0
25-12-2018 16:00,1608.0
12-10-2017 22:00,1630.0
20-09-2019 13:00,1575.0
01-05-2019 12:00,1607.0
06-04-2018 17:00,1430.0
28-11-2021 18:00,1706.0
13-07-2021 15:00,2537.0
31-05-2021 19:00,2212.0
05-09-2021 02:00,1260.0
12-11-2019 14:00,1700.0
17-04-2020 06:00,1270.0
18-09-2018 18:00,1812.0
22-08-2021 11:00,1766.0
10-12-2018 21:00,2052.0
15-09-2020 23:00,1563.0
23-09-2019 02:00,1225.0
17-11-2017 08:00,1536.0
18-12-2019 05:00,1541.0
03-03-2021 12:00,1711.0
23-05-2018 18:00,1909.0
04-05-2021 10:00,1470.0
18-08-2020 08:00,1830.0
31-05-2021 09:00,1646.0
18-09-2022 06:00,1354.0
17-07-2018 14:00,2806.0
06-11-2021 02:00,1121.0
05-07-2019 19:00,1731.0
18-06-2020 17:00,2391.0
26-01-2020 20:00,1951.0
23-06-2020 22:00,2020.0
18-11-2021 07:00,1455.0
08-11-2020 02:00,1154.0
14-06-2019 06:00,1206.0
03-11-2021 07:00,1353.0
14-05-2021 15:00,1301.0
19-10-2019 20:00,1509.0
03-12-2019 00:00,1509.0
22-12-2018 05:00,1234.0
26-03-2018 09:00,1781.0
17-06-2021 21:00,1911.0
22-08-2022 12:00,2313.0
21-01-2022 08:00,1354.0
28-01-2021 07:00,1732.0
25-12-2019 16:00,1419.0
18-04-2022 01:00,1151.0
12-04-2022 21:00,1463.0
17-03-2022 12:00,1726.0
30-11-2017 18:00,1791.0
18-03-2022 20:00,1559.0
25-11-2019 04:00,1274.0
09-01-2022 12:00,2008.0
02-05-2020 03:00,1130.0
20-09-2022 15:00,2060.0
11-01-2021 23:00,1724.0
22-07-2020 15:00,2042.0
24-09-2021 04:00,1440.0
20-03-2018 21:00,1892.0
11-10-2018 00:00,1392.0
28-09-2018 17:00,1555.0
07-03-2020 21:00,1709.0
20-03-2020 22:00,1572.0
30-11-2020 10:00,1660.0
01-11-2021 05:00,1198.0
03-08-2022 16:00,2424.0
18-04-2019 13:00,1565.0
28-08-2019 21:00,1886.0
24-10-2019 05:00,1296.0
24-10-2020 10:00,1340.0
09-07-2022 02:00,1271.0
09-10-2017 15:00,1704.0
28-01-2022 09:00,1573.0
03-07-2019 06:00,1685.0
28-02-2018 14:00,1887.0
19-06-2020 08:00,1725.0
01-05-2020 07:00,1392.0
15-05-2020 18:00,1751.0
04-04-2019 20:00,1570.0
04-02-2021 08:00,1590.0
12-05-2020 13:00,1896.0
17-10-2018 20:00,1727.0
26-10-2019 18:00,1359.0
09-11-2020 19:00,1654.0
26-10-2019 04:00,1124.0
13-07-2018 15:00,2021.0
01-12-2017 01:00,1391.0
10-07-2018 11:00,1970.0
03-11-2021 23:00,1315.0
16-05-2019 15:00,1559.0
12-01-2020 12:00,1854.0
21-04-2021 23:00,1361.0
16-10-2019 07:00,1419.0
04-08-2018 23:00,1606.0
29-08-2018 12:00,2256.0
06-04-2019 00:00,1467.0
18-09-2021 16:00,1716.0
20-11-2020 18:00,1627.0
03-04-2020 18:00,1374.0
29-03-2021 17:00,1476.0
13-09-2022 11:00,1669.0
03-06-2020 11:00,1651.0
26-12-2018 05:00,1475.0
01-03-2022 11:00,1514.0
11-11-2018 16:00,1676.0
15-08-2019 06:00,1285.0
26-12-2020 21:00,1484.0
05-08-2020 10:00,1888.0
30-08-2021 20:00,2236.0
19-02-2019 04:00,1541.0
14-07-2019 03:00,1569.0
14-07-2019 04:00,1553.0
28-03-2022 18:00,1487.0
13-09-2018 12:00,1822.0
12-07-2021 00:00,1789.0
26-02-2020 15:00,1967.0
27-02-2018 05:00,1495.0
13-07-2021 23:00,2306.0
07-06-2020 00:00,1391.0
27-12-2021 04:00,1168.0
01-08-2022 11:00,1956.0
05-06-2021 01:00,1536.0
20-06-2018 16:00,2087.0
03-11-2018 10:00,1426.0
15-05-2020 11:00,1663.0
20-03-2021 06:00,1206.0
02-08-2020 16:00,2192.0
26-10-2019 17:00,1340.0
23-07-2022 03:00,1514.0
12-08-2019 20:00,1955.0
02-01-2020 01:00,1486.0
20-01-2020 00:00,1551.0
27-06-2019 08:00,1699.0
24-08-2022 00:00,1431.0
06-04-2018 12:00,1548.0
16-10-2021 17:00,1430.0
13-11-2021 09:00,1331.0
28-11-2021 11:00,1629.0
03-12-2020 19:00,1799.0
19-04-2022 07:00,1330.0
19-12-2021 18:00,1952.0
28-06-2019 21:00,2188.0
06-12-2017 02:00,1488.0
27-07-2021 01:00,1767.0
30-11-2018 17:00,1646.0
25-04-2018 08:00,1601.0
22-03-2021 02:00,1293.0
24-06-2020 05:00,1413.0
12-06-2018 18:00,2286.0
04-12-2018 04:00,1407.0
13-10-2017 22:00,1493.0
03-05-2019 19:00,1355.0
25-05-2019 11:00,1379.0
30-09-2021 16:00,1553.0
25-10-2018 13:00,1748.0
24-09-2020 10:00,1618.0
28-11-2021 21:00,1640.0
25-10-2021 21:00,1549.0
04-08-2020 14:00,2189.0
05-07-2018 06:00,1590.0
23-06-2019 19:00,2378.0
19-01-2022 19:00,1716.0
01-06-2019 12:00,1577.0
07-08-2022 01:00,1304.0
30-12-2021 17:00,1701.0
23-12-2021 00:00,1532.0
07-12-2018 07:00,1517.0
25-01-2019 14:00,1940.0
14-07-2018 23:00,2261.0
20-01-2021 21:00,1975.0
31-10-2021 04:00,1097.0
06-12-2017 18:00,1929.0
18-06-2019 14:00,2378.0
11-05-2019 23:00,1493.0
12-05-2020 19:00,1711.0
11-07-2022 10:00,1755.0
31-05-2022 01:00,1309.0
15-04-2022 15:00,1418.0
07-03-2021 18:00,1469.0
10-03-2021 09:00,1460.0
24-10-2021 14:00,1548.0
27-09-2022 15:00,2396.0
10-01-2019 20:00,1786.0
06-04-2022 15:00,1493.0
05-03-2019 17:00,1917.0
21-03-2022 02:00,1199.0
17-08-2018 04:00,1283.0
28-11-2021 09:00,1622.0
09-05-2018 18:00,1778.0
27-07-2021 05:00,1554.0
03-10-2017 18:00,1782.0
08-05-2020 01:00,1464.0
05-06-2019 05:00,1296.0
31-05-2020 11:00,1790.0
22-11-2021 00:00,1455.0
23-04-2022 17:00,1315.0
25-01-2022 13:00,1604.0
26-08-2018 14:00,2333.0
05-11-2020 03:00,1160.0
19-06-2020 19:00,1899.0
19-05-2020 20:00,1837.0
26-11-2020 06:00,1229.0
26-06-2018 23:00,2187.0
04-01-2021 02:00,1373.0
16-03-2020 16:00,1530.0
16-02-2020 04:00,1803.0
01-07-2021 20:00,1790.0
20-03-2021 05:00,1203.0
10-12-2018 10:00,1929.0
04-12-2021 09:00,1410.0
11-11-2018 14:00,1685.0
09-01-2022 03:00,1642.0
18-08-2018 03:00,1311.0
11-11-2020 12:00,1555.0
31-10-2019 14:00,1596.0
04-07-2022 13:00,2001.0
04-12-2018 07:00,1662.0
03-08-2020 22:00,1960.0
24-10-2017 19:00,1759.0
25-05-2018 16:00,1403.0
01-03-2018 05:00,1548.0
22-01-2021 07:00,1831.0
16-09-2019 21:00,1628.0
03-06-2018 00:00,1697.0
28-09-2019 03:00,1094.0
12-10-2021 14:00,1570.0
08-10-2020 00:00,1315.0
03-01-2020 22:00,1588.0
01-02-2021 07:00,1396.0
04-01-2022 11:00,1690.0
18-07-2019 04:00,1324.0
02-05-2018 10:00,1614.0
20-09-2021 05:00,1306.0
06-02-2018 01:00,1645.0
25-04-2022 12:00,1492.0
07-03-2021 19:00,1535.0
18-12-2017 16:00,1738.0
10-05-2019 09:00,1483.0
01-06-2018 14:00,2248.0
25-08-2019 14:00,2170.0
05-08-2021 04:00,1533.0
19-03-2019 11:00,1791.0
29-05-2020 12:00,2053.0
12-11-2017 11:00,1648.0
05-09-2022 04:00,1262.0
10-07-2019 05:00,1453.0
30-04-2019 10:00,1646.0
18-03-2022 05:00,1351.0
02-01-2018 03:00,1500.0
19-02-2022 16:00,1310.0
22-08-2018 22:00,2126.0
23-04-2018 13:00,1687.0
26-04-2018 14:00,1649.0
06-04-2018 19:00,1413.0
11-03-2018 14:00,1695.0
05-06-2018 06:00,1357.0
16-11-2019 15:00,1557.0
31-12-2018 02:00,1498.0
12-10-2021 01:00,1188.0
11-06-2022 00:00,1555.0
29-03-2020 23:00,1422.0
24-10-2020 00:00,1256.0
29-12-2019 17:00,1729.0
28-01-2022 19:00,1680.0
29-07-2018 11:00,1836.0
01-11-2021 15:00,1554.0
21-04-2022 18:00,1520.0
28-03-2019 07:00,1588.0
29-05-2018 15:00,2164.0
25-12-2018 08:00,1604.0
18-02-2018 02:00,1632.0
29-08-2021 20:00,2349.0
30-04-2019 14:00,1682.0
01-01-2018 09:00,1453.0
17-06-2022 04:00,1312.0
28-11-2019 12:00,1656.0
14-08-2022 05:00,1285.0
23-05-2018 02:00,1496.0
10-04-2020 09:00,1585.0
21-12-2017 20:00,1941.0
03-01-2018 18:00,1991.0
21-02-2020 17:00,1824.0
13-08-2019 20:00,1748.0
21-04-2021 15:00,1577.0
31-08-2020 13:00,2332.0
28-09-2020 15:00,1778.0
14-11-2020 14:00,1438.0
17-07-2022 08:00,1656.0
04-05-2019 19:00,1336.0
07-04-2021 18:00,1504.0
01-12-2017 02:00,1351.0
06-11-2018 10:00,1683.0
22-11-2018 04:00,1335.0
15-05-2021 23:00,1306.0
22-07-2021 06:00,1696.0
05-11-2020 08:00,1455.0
12-03-2022 18:00,1568.0
03-02-2021 20:00,1617.0
06-05-2019 17:00,1616.0
01-05-2020 22:00,1433.0
05-02-2018 21:00,1970.0
11-02-2020 06:00,1701.0
11-12-2018 14:00,1954.0
28-06-2018 11:00,2026.0
04-12-2021 14:00,1484.0
11-07-2022 21:00,1895.0
06-10-2020 18:00,1624.0
13-11-2018 02:00,1539.0
23-10-2019 02:00,1280.0
27-04-2019 13:00,1347.0
07-06-2020 01:00,1301.0
14-06-2020 13:00,1975.0
21-05-2019 12:00,1801.0
17-03-2020 06:00,1302.0
01-05-2018 19:00,1684.0
05-07-2020 18:00,1940.0
12-07-2021 07:00,1497.0
08-04-2022 19:00,1319.0
03-07-2019 15:00,2319.0
04-04-2021 00:00,1282.0
19-07-2020 23:00,2143.0
07-01-2018 14:00,1883.0
23-09-2018 06:00,1282.0
24-01-2021 22:00,1753.0
01-03-2019 01:00,1679.0
17-10-2020 15:00,1369.0
18-08-2022 18:00,2390.0
09-09-2018 23:00,1869.0
31-10-2018 01:00,1390.0
21-08-2022 21:00,2304.0
12-02-2020 20:00,2106.0
28-11-2019 08:00,1550.0
15-04-2021 12:00,1503.0
16-02-2020 01:00,1817.0
12-08-2022 05:00,1293.0
03-09-2022 09:00,1215.0
26-10-2020 23:00,1378.0
19-09-2018 07:00,1594.0
10-02-2020 03:00,1535.0
12-01-2021 13:00,1827.0
05-07-2018 03:00,1586.0
26-04-2020 20:00,1275.0
10-12-2020 02:00,1262.0
25-03-2022 18:00,1372.0
06-08-2019 16:00,2154.0
20-06-2021 14:00,2334.0
02-01-2018 15:00,1871.0
25-02-2019 22:00,1950.0
31-08-2022 23:00,1488.0
07-04-2021 05:00,1172.0
28-01-2020 14:00,1931.0
06-02-2020 04:00,1723.0
05-05-2021 01:00,1192.0
31-07-2020 12:00,2231.0
08-02-2021 09:00,1645.0
27-02-2019 03:00,1725.0
14-11-2021 15:00,1545.0
11-08-2019 04:00,1443.0
19-04-2018 23:00,1396.0
19-09-2018 12:00,1880.0
08-08-2020 13:00,1858.0
12-08-2022 18:00,1902.0
20-01-2019 03:00,1540.0
07-02-2020 16:00,1540.0
20-09-2019 20:00,1683.0
25-06-2022 09:00,1351.0
07-09-2020 06:00,1445.0
13-05-2022 09:00,1266.0
09-09-2019 10:00,1759.0
09-07-2020 15:00,2281.0
21-07-2021 19:00,2499.0
28-02-2021 05:00,1309.0
14-01-2018 11:00,1648.0
11-02-2018 14:00,1681.0
11-02-2019 17:00,1964.0
19-08-2019 03:00,1439.0
19-03-2021 03:00,1175.0
16-08-2018 18:00,1936.0
31-08-2018 22:00,2177.0
23-06-2020 09:00,2133.0
29-01-2022 04:00,1352.0
28-08-2018 08:00,1978.0
27-12-2020 05:00,1127.0
05-04-2021 23:00,1494.0
13-10-2021 03:00,1123.0
20-09-2021 10:00,1690.0
22-09-2018 17:00,1469.0
12-02-2019 04:00,1785.0
20-01-2018 22:00,1758.0
28-08-2021 00:00,1984.0
29-05-2018 14:00,2116.0
30-06-2018 03:00,1412.0
22-11-2021 10:00,1678.0
22-12-2019 13:00,1775.0
04-02-2021 23:00,1538.0
10-07-2019 06:00,1424.0
08-02-2019 00:00,1791.0
06-01-2021 01:00,1605.0
04-03-2019 21:00,1982.0
24-09-2022 19:00,2156.0
15-01-2021 01:00,1419.0
05-12-2020 17:00,1488.0
02-09-2020 18:00,2646.0
04-02-2019 08:00,1952.0
22-05-2019 06:00,1340.0
13-05-2022 06:00,1127.0
01-04-2022 05:00,1173.0
13-09-2018 21:00,1614.0
02-07-2018 01:00,1617.0
08-02-2021 02:00,1278.0
09-11-2018 17:00,1536.0
16-04-2020 05:00,1204.0
24-10-2021 12:00,1563.0
10-03-2021 08:00,1426.0
10-04-2021 10:00,1462.0
30-06-2018 12:00,1909.0
29-09-2019 13:00,1701.0
19-10-2018 09:00,1394.0
11-05-2020 11:00,2102.0
24-01-2021 15:00,1634.0
06-08-2019 23:00,1750.0
22-03-2019 17:00,1501.0
09-03-2021 22:00,1430.0
09-05-2020 00:00,1680.0
08-11-2020 09:00,1273.0
25-10-2021 03:00,1174.0
02-02-2020 15:00,1957.0
23-07-2021 18:00,2452.0
06-12-2020 11:00,1472.0
06-11-2020 00:00,1301.0
27-10-2017 22:00,1483.0
18-05-2018 22:00,1694.0
11-02-2019 03:00,1741.0
17-06-2022 10:00,1686.0
19-07-2020 02:00,1773.0
28-12-2017 20:00,1847.0
24-04-2021 02:00,1091.0
27-11-2017 15:00,1865.0
20-08-2022 05:00,1243.0
19-06-2020 18:00,1978.0
25-12-2021 15:00,1397.0
17-12-2019 22:00,1878.0
21-01-2018 18:00,2058.0
06-06-2021 00:00,1462.0
25-08-2019 03:00,1440.0
07-12-2021 15:00,1588.0
07-12-2019 03:00,1367.0
21-01-2020 11:00,1911.0
29-01-2018 06:00,1507.0
13-01-2018 00:00,1333.0
28-01-2022 15:00,1603.0
08-09-2019 23:00,1618.0
12-05-2019 20:00,1762.0
09-07-2022 09:00,1309.0
29-12-2019 09:00,1672.0
25-05-2022 23:00,1407.0
30-03-2018 08:00,1487.0
30-05-2022 13:00,1827.0
10-06-2019 10:00,1723.0
19-12-2018 21:00,1883.0
21-05-2020 18:00,1609.0
28-08-2018 00:00,1886.0
26-05-2022 09:00,1463.0
21-01-2018 10:00,1889.0
21-07-2021 08:00,1568.0
25-04-2020 02:00,1193.0
06-06-2020 14:00,1581.0
01-03-2022 04:00,1151.0
16-11-2018 15:00,1482.0
18-09-2019 03:00,1185.0
11-06-2020 10:00,2125.0
08-03-2019 14:00,1566.0
27-01-2020 10:00,1977.0
03-05-2021 03:00,1060.0
16-06-2021 20:00,1858.0
23-08-2018 13:00,2127.0
28-09-2019 01:00,1175.0
27-10-2019 14:00,1620.0
06-05-2021 05:00,1131.0
22-07-2020 13:00,1966.0
09-12-2018 16:00,1893.0
09-03-2021 19:00,1542.0
07-06-2022 14:00,1527.0
26-08-2019 00:00,1700.0
19-08-2020 04:00,1491.0
24-06-2020 00:00,1713.0
10-03-2020 09:00,1691.0
08-12-2019 05:00,1474.0
29-11-2018 11:00,1713.0
05-11-2017 06:00,1459.0
05-11-2018 02:00,1383.0
26-12-2021 22:00,1494.0
11-10-2019 12:00,1373.0
01-02-2022 09:00,1709.0
25-11-2021 17:00,1483.0
08-02-2022 06:00,1304.0
03-02-2019 18:00,1917.0
31-08-2019 09:00,1479.0
31-03-2020 22:00,1561.0
23-07-2022 22:00,1955.0
07-04-2020 08:00,1429.0
29-07-2020 21:00,2674.0
20-06-2022 23:00,1633.0
29-06-2020 23:00,1552.0
04-04-2022 19:00,1440.0
17-11-2018 11:00,1464.0
04-07-2019 02:00,1433.0
10-10-2021 09:00,1421.0
14-09-2018 16:00,1500.0
11-07-2021 07:00,1419.0
09-04-2020 17:00,1613.0
15-10-2021 06:00,1159.0
05-07-2018 01:00,1743.0
25-08-2022 05:00,1209.0
10-02-2021 23:00,1751.0
20-12-2017 02:00,1487.0
30-09-2018 19:00,1753.0
30-05-2019 05:00,1355.0
02-05-2019 07:00,1431.0
03-09-2021 23:00,1475.0
16-11-2018 14:00,1496.0
15-09-2021 00:00,1464.0
09-04-2022 02:00,1182.0
08-10-2019 16:00,1580.0
08-09-2019 20:00,1884.0
08-07-2019 07:00,1646.0
14-05-2021 08:00,1152.0
29-08-2018 20:00,2456.0
14-11-2020 15:00,1415.0
19-11-2018 18:00,1863.0
20-04-2021 02:00,1107.0
17-02-2022 00:00,1550.0
19-02-2022 02:00,1167.0
09-02-2018 16:00,1629.0
19-06-2021 09:00,1435.0
09-05-2021 14:00,1481.0
24-08-2021 20:00,2276.0
27-09-2022 06:00,1481.0
16-08-2018 11:00,1754.0
02-05-2021 19:00,1423.0
14-08-2020 19:00,2261.0
17-10-2017 11:00,1686.0
02-05-2020 17:00,1345.0
28-06-2022 22:00,1623.0
20-10-2021 04:00,1206.0
26-01-2021 19:00,1805.0
08-04-2022 05:00,1302.0
22-02-2022 01:00,1221.0
12-06-2019 22:00,1959.0
08-08-2021 23:00,1935.0
06-05-2021 04:00,1107.0
16-07-2021 06:00,1437.0
24-02-2019 06:00,1620.0
11-10-2019 01:00,1203.0
05-11-2019 17:00,1603.0
06-05-2021 14:00,1483.0
12-09-2022 16:00,1574.0
26-07-2021 00:00,2078.0
21-01-2022 09:00,1382.0
14-05-2018 06:00,1442.0
26-03-2021 06:00,1215.0
04-10-2020 23:00,1300.0
04-03-2019 10:00,2030.0
01-04-2018 12:00,1778.0
04-07-2019 23:00,1403.0
28-10-2020 14:00,1606.0
07-07-2020 23:00,1980.0
21-12-2017 15:00,1813.0
07-12-2017 17:00,1810.0
21-11-2017 10:00,1717.0
28-05-2022 00:00,1280.0
19-09-2022 07:00,1475.0
09-03-2020 19:00,1530.0
18-08-2019 14:00,2149.0
17-01-2022 11:00,1643.0
01-06-2019 08:00,1206.0
20-02-2020 16:00,2072.0
05-11-2017 12:00,1768.0
16-10-2021 12:00,1366.0
05-04-2021 22:00,1578.0
02-09-2020 04:00,1615.0
08-06-2021 20:00,1468.0
25-04-2018 10:00,1641.0
05-07-2019 04:00,1178.0
19-03-2018 00:00,1549.0
31-05-2018 11:00,2215.0
28-01-2018 00:00,1631.0
25-02-2019 23:00,1834.0
02-12-2021 19:00,1728.0
10-04-2021 16:00,1487.0
28-06-2018 18:00,2071.0
12-04-2020 04:00,1064.0
25-09-2022 22:00,2041.0
26-09-2022 22:00,2064.0
30-08-2018 05:00,1573.0
14-07-2020 06:00,1541.0
30-10-2017 07:00,1548.0
14-04-2020 12:00,1568.0
10-08-2022 19:00,1886.0
01-02-2021 01:00,1194.0
12-07-2018 22:00,1785.0
26-08-2020 05:00,1235.0
31-03-2020 23:00,1485.0
04-02-2022 23:00,1574.0
21-04-2020 00:00,1296.0
23-01-2018 00:00,1888.0
12-01-2021 20:00,2003.0
04-11-2021 14:00,1470.0
10-02-2018 12:00,1602.0
12-12-2017 06:00,1600.0
07-04-2021 13:00,1521.0
17-07-2019 13:00,1830.0
21-08-2020 01:00,1543.0
21-08-2021 20:00,1848.0
05-01-2018 22:00,1715.0
31-05-2020 10:00,1677.0
15-12-2017 09:00,1626.0
25-02-2020 06:00,1737.0
20-01-2022 14:00,1627.0
22-08-2020 02:00,1358.0
02-06-2018 10:00,1699.0
05-02-2018 01:00,1601.0
21-02-2018 13:00,1995.0
10-12-2018 23:00,1860.0
17-05-2020 05:00,1225.0
16-07-2021 20:00,2080.0
03-02-2019 21:00,1986.0
16-02-2021 22:00,1726.0
28-04-2019 15:00,1575.0
19-11-2017 21:00,1769.0
06-04-2022 14:00,1510.0
18-04-2022 16:00,1548.0
09-11-2020 11:00,1560.0
25-01-2018 22:00,1929.0
26-05-2019 23:00,1664.0
24-02-2020 11:00,2101.0
16-04-2022 09:00,1214.0
17-02-2019 07:00,1948.0
23-08-2019 19:00,2124.0
03-03-2018 05:00,1478.0
14-04-2021 07:00,1449.0
10-11-2017 05:00,1295.0
04-02-2022 18:00,1655.0
14-05-2019 07:00,1661.0
06-04-2020 21:00,1493.0
18-01-2020 20:00,1669.0
13-07-2022 17:00,2059.0
29-01-2019 11:00,2208.0
13-03-2021 11:00,1287.0
11-05-2019 10:00,1320.0
10-04-2018 22:00,1674.0
10-06-2020 11:00,1909.0
08-02-2019 07:00,1747.0
16-11-2017 04:00,1478.0
31-03-2022 00:00,1282.0
02-02-2018 07:00,1700.0
06-11-2019 17:00,1699.0
17-06-2018 10:00,1856.0
17-12-2021 08:00,1588.0
19-01-2021 17:00,1948.0
08-11-2020 21:00,1428.0
21-06-2018 07:00,1479.0
03-03-2022 02:00,1389.0
26-10-2017 13:00,1763.0
16-02-2022 04:00,1397.0
10-05-2020 17:00,2178.0
17-07-2019 05:00,1350.0
20-01-2021 04:00,1660.0
31-08-2021 17:00,2115.0
07-03-2021 17:00,1451.0
14-02-2021 05:00,1641.0
14-01-2020 13:00,2025.0
22-03-2018 11:00,1904.0
30-10-2019 08:00,1597.0
30-06-2019 00:00,1822.0
31-12-2020 20:00,1646.0
10-01-2020 22:00,1878.0
19-02-2018 08:00,1788.0
13-04-2021 23:00,1390.0
02-02-2022 00:00,1474.0
30-04-2019 20:00,1609.0
07-08-2019 06:00,1424.0
08-05-2018 20:00,1652.0
24-04-2020 09:00,1606.0
18-07-2019 14:00,1917.0
13-07-2019 21:00,2042.0
26-04-2022 00:00,1247.0
21-08-2018 17:00,2429.0
12-07-2020 13:00,1788.0
01-08-2019 23:00,1827.0
08-09-2021 05:00,1649.0
14-07-2022 01:00,1639.0
20-09-2022 01:00,1452.0
18-09-2022 05:00,1291.0
20-11-2019 10:00,1907.0
07-08-2021 02:00,1439.0
16-03-2021 19:00,1444.0
22-03-2019 00:00,1513.0
03-12-2019 17:00,1833.0
16-02-2019 19:00,1948.0
01-10-2019 15:00,1605.0
31-03-2020 04:00,1222.0
13-12-2021 08:00,1708.0
24-11-2020 11:00,1685.0
14-04-2022 01:00,1185.0
22-02-2020 12:00,1679.0
05-07-2022 04:00,1356.0
30-08-2021 21:00,2181.0
06-06-2019 15:00,1786.0
01-09-2022 19:00,1420.0
10-06-2019 12:00,1823.0
01-03-2021 06:00,1385.0
04-02-2020 20:00,1868.0
20-11-2018 16:00,1714.0
12-02-2019 10:00,2098.0
12-07-2018 19:00,1864.0
13-10-2021 23:00,1345.0
14-08-2021 17:00,1984.0
01-01-2019 19:00,1860.0
27-01-2019 00:00,1733.0
10-06-2020 10:00,1802.0
07-02-2018 03:00,1599.0
06-02-2020 07:00,1938.0
17-10-2020 02:00,1158.0
03-05-2022 15:00,1427.0
13-06-2019 18:00,1916.0
09-02-2019 15:00,1793.0
15-05-2018 05:00,1303.0
01-01-2018 16:00,1685.0
21-05-2018 22:00,2314.0
03-03-2019 04:00,1680.0
12-11-2018 16:00,1819.0
13-02-2018 03:00,1457.0
02-08-2018 04:00,1420.0
14-11-2019 18:00,1862.0
09-10-2019 15:00,1582.0
22-09-2018 01:00,1326.0
15-07-2021 11:00,2087.0
23-02-2022 19:00,1578.0
25-05-2021 15:00,1839.0
06-01-2019 17:00,2116.0
04-04-2020 18:00,1280.0
06-10-2019 08:00,1500.0
28-04-2018 14:00,1385.0
13-12-2020 20:00,1543.0
12-12-2019 10:00,1880.0
15-08-2022 21:00,2193.0
18-08-2021 17:00,2453.0
29-10-2019 21:00,1626.0
23-10-2021 17:00,1362.0
11-06-2020 14:00,2573.0
06-10-2019 22:00,1535.0
05-07-2018 18:00,2409.0
